"","V1","V2","V3","V4","hct116.T21.gi","hct116.T21.gi.sd","qvalue.x","significant.x","GM.T15.gi","GM.T15.gi.sd","qvalue.y","significant.y","genename.x","genename.y","gi"
"33","choose","pair","ENSG00000081059","ENSG00000148737",-0.745593390521276,0.197842889071725,0.00332201550703243,"Y",-0.211466657256755,0.254510263109574,0.721069815846479,"N","TCF7","TCF7L2","negative GI"
"34","choose","pair","ENSG00000198742","ENSG00000108854",-0.157624352910464,0.111874669506994,0.669399732336907,"N",-0.418468447668074,0.15318061647776,0.0617662332625971,"N","SMURF1","SMURF2","others"
"35","choose","pair","ENSG00000071575","ENSG00000173334",-0.745899332897129,0.234320950975589,0.021537604542022,"Y",-0.261552563038733,0.307663495191392,0.721069815846479,"N","TRIB2","TRIB1","negative GI"
"36","choose","pair","ENSG00000164715","ENSG00000181409",-0.587524947963307,0.183392217297308,0.0208700634107104,"Y",-0.222305658221909,0.286898884081381,0.735671472344988,"N","LMTK2","AATK","negative GI"
"37","gi2","pair","ENSG00000186204","ENSG00000130758",-0.350151562753431,0.140023770148388,0.132399177908692,"N",-0.256410643808892,0.227355922840259,0.631994593836733,"N","CYP4F12","MAP3K10","others"
"38","gi2","pair","ENSG00000115170","ENSG00000149311",-0.392018167308419,0.304521412364114,0.726648946626526,"N",-1.61487283024787,0.551565590640815,0.0384042778250082,"Y","ACVR1","ATM","negative GI"
"39","choose","pair","ENSG00000152601","ENSG00000139793",-0.179954559414283,0.145402872208587,0.751345244500139,"N",-0.656503519725644,0.197838402941197,0.0144298705887315,"Y","MBNL1","MBNL2","negative GI"
"40","choose","pair","ENSG00000160633","ENSG00000130254",-0.876590991772948,0.389654431861286,0.224020439194388,"N",-0.581931577051053,0.458409307216757,0.563774437713565,"N","SAFB","SAFB2","others"
"41","choose","pair","ENSG00000026652","ENSG00000160216",-0.51180679684408,0.189947024291053,0.0821436566080438,"N",-0.193815212025963,0.251420201411616,0.736232497055497,"N","AGPAT4","AGPAT3","others"
"42","choose","pair","ENSG00000163141","ENSG00000140299",-0.273637962003792,0.203205998260746,0.687014673133425,"N",-0.635862833116294,0.277221603926784,0.141954513690002,"N","BNIPL","BNIP2","others"
"43","choose","pair","ENSG00000152413","ENSG00000051128",-0.38005109655874,0.33966827496326,0.829472068075708,"N",-1.20864330463781,0.357310311063673,0.0124832606705347,"Y","HOMER1","HOMER3","negative GI"
"44","choose","pair","ENSG00000145088","ENSG00000144597",-0.414941212972551,0.294468023654821,0.669399732336907,"N",-0.93867024399317,0.458943286240129,0.200266188122676,"N","EAF2","EAF1","others"
"45","choose","pair","ENSG00000157954","ENSG00000070540",-0.698119583251385,0.308240655139221,0.220588020157306,"N",-0.360075929946757,0.370843470695894,0.696834807293436,"N","WIPI2","WIPI1","others"
"46","choose","pair","ENSG00000140650","ENSG00000100417",-0.224347944387801,0.26632600917567,0.919558217119288,"N",-1.53465852365417,0.357972597413894,0.000786810444553912,"Y","PMM2","PMM1","negative GI"
"47","gi1","pair","ENSG00000039068","ENSG00000062038",-0.75680934346504,0.220069097520122,0.0106918174003021,"Y",-0.0847120890803426,0.274248057481063,0.91727299455228,"N","CDH1","CDH3","negative GI"
"48","choose","pair","ENSG00000171843","ENSG00000130382",-0.270604381466595,0.311495682138877,0.919558217119288,"N",-1.19686860339837,0.395395222169925,0.030959459641862,"Y","MLLT3","MLLT1","negative GI"
"49","choose","pair","ENSG00000150672","ENSG00000132535",-0.338318384970049,0.240085450138807,0.669399732336907,"N",-0.595689948545844,0.330402828478705,0.290540249298823,"N","DLG2","DLG4","others"
"50","choose","pair","ENSG00000168824","ENSG00000170091",-0.254318709950105,0.231061835670679,0.840075882671045,"N",-0.740610725229766,0.309707478958797,0.128763431651563,"N","NSG1","NSG2","others"
"51","choose","pair","ENSG00000115145","ENSG00000136738",-0.225583044424018,0.317488494259676,0.973177448128918,"N",-1.10695366284288,0.294365096797572,0.00405422619608508,"Y","STAM2","STAM","negative GI"
"52","choose","pair","ENSG00000151729","ENSG00000169100",-0.320140784879292,0.156577278112197,0.320880892010356,"N",-0.223256070279465,0.217303286504565,0.664970838724084,"N","SLC25A4","SLC25A6","others"
"53","choose","pair","ENSG00000069869","ENSG00000049759",-0.419789434759165,0.176119646712111,0.167022467958935,"N",-0.123439343603618,0.229873884796268,0.830180293390991,"N","NEDD4","NEDD4L","others"
"54","gi1","pair","ENSG00000169032","ENSG00000126934",-1.20340466853785,0.245903981273785,3.80300627305852e-05,"Y",0.30103362422578,0.320368527406094,0.999999997646874,"N","MAP2K1","MAP2K2","negative GI"
"55","choose","pair","ENSG00000172354","ENSG00000078369",-0.884412795343436,0.183192501848938,4.82598646150245e-05,"Y",0.365795408508712,0.237393380705879,0.999999997646874,"N","GNB2","GNB1","negative GI"
"56","gi1","pair","ENSG00000137693","ENSG00000018408",-1.01994737385115,0.216183556591153,7.0495399955718e-05,"Y",0.93613187984772,0.289358486745376,0.999999997646874,"N","YAP1","WWTR1","negative GI"
"57","choose","pair","ENSG00000116688","ENSG00000171109",-0.898340125591974,0.205084341851814,0.000272641082588535,"Y",0.737566250268251,0.379686738554924,0.999999997646874,"N","MFN2","MFN1","negative GI"
"58","choose","pair","ENSG00000152518","ENSG00000185650",-0.0373300043763094,0.152427875234891,0.999999999999713,"N",-0.851061075602894,0.1987482014343,0.000786810444553912,"Y","ZFP36L2","ZFP36L1","negative GI"
"59","choose","pair","ENSG00000164180","ENSG00000064545",-0.0782648486783866,0.194468475896824,0.999999999999713,"N",-1.17351185717816,0.288037697508153,0.00160582518747856,"Y","TMEM161B","TMEM161A","negative GI"
"60","gi2","pair","ENSG00000182866","ENSG00000009724",-0.190540198103848,0.174391105071658,0.840075882671045,"N",-0.4456474374173,0.200843414214383,0.163456369565381,"N","LCK","MASP2","others"
"61","choose","pair","ENSG00000175938","ENSG00000182500",-0.143218360695825,0.205076086204641,0.973177448128918,"N",-0.842463565234253,0.279396087442329,0.030959459641862,"Y","ORAI3","ORAI1","negative GI"
"62","gi2","pair","ENSG00000011376","ENSG00000132356",0.171711568129316,0.266521161115137,0.999999999999713,"N",-1.23793778298646,0.341871441938622,0.006234662228434,"Y","LARS2","PRKAA1","negative GI"
"63","choose","pair","ENSG00000250479","ENSG00000106153",0.0253755823693105,0.212069108205659,0.999999999999713,"N",-1.12701476793203,0.315302806964597,0.00706713430853954,"Y","CHCHD10","CHCHD2","negative GI"
"64","gi1","pair","ENSG00000100030","ENSG00000102882",-0.907606067183388,0.262418166239473,0.0104380211806156,"Y",0.773107447242992,0.426712004608041,0.999999997646874,"N","MAPK1","MAPK3","negative GI"
"65","choose","pair","ENSG00000117569","ENSG00000011304",-0.00124691114080977,0.168750072924134,0.999999999999713,"N",-0.748770465697724,0.217486309474524,0.0104848850820814,"Y","PTBP2","PTBP1","negative GI"
"66","choose","pair","ENSG00000108389","ENSG00000100330",-0.833032873598127,0.246191382023306,0.012499970813162,"Y",0.0242739314155267,0.324004870208411,0.999999997646874,"N","MTMR4","MTMR3","negative GI"
"67","choose","pair","ENSG00000116001","ENSG00000151923",-0.235766184589062,0.37048018368727,0.999999999999713,"N",-1.72907134943926,0.51802264957728,0.0140419913615216,"Y","TIA1","TIAL1","negative GI"
"68","choose","pair","ENSG00000114859","ENSG00000188037",-0.0400690792285238,0.20291103591858,0.999999999999713,"N",-0.876114574354333,0.265224761526581,0.0146202457195299,"Y","CLCN2","CLCN1","negative GI"
"69","choose","pair","ENSG00000180304","ENSG00000104904",0.411000998935143,0.176877167915895,0.999999999999713,"N",-0.772204934685233,0.247091658693262,0.0251739787417146,"Y","OAZ2","OAZ1","negative GI"
"70","choose","pair","ENSG00000158711","ENSG00000126767",-0.617673654536348,0.201319365432999,0.0285596088075191,"Y",0.172410354321459,0.258652806327044,0.999999997646874,"N","ELK4","ELK1","negative GI"
"71","gi2","pair","ENSG00000135409","ENSG00000067606",0.109092583435036,0.241816463100686,0.999999999999713,"N",-0.955066156057929,0.317022302128985,0.030959459641862,"Y","AMHR2","PRKCZ","negative GI"
"72","choose","pair","ENSG00000116604","ENSG00000068305",0.510316868338033,0.347327499063442,0.999999999999713,"N",-1.07618350556172,0.353810299156378,0.030959459641862,"Y","MEF2D","MEF2A","negative GI"
"73","choose","pair","ENSG00000138767","ENSG00000113300",-0.280941212407113,0.301548534815443,0.895073729797429,"N",-1.16820681146919,0.501527207016331,0.141954513690002,"N","CNOT6L","CNOT6","others"
"74","choose","pair","ENSG00000177463","ENSG00000120798",-0.801530251148961,0.309032458935196,0.107383798089809,"N",-0.0870264094861783,0.308871533106908,0.930109241121135,"N","NR2C2","NR2C1","others"
"75","choose","pair","ENSG00000131504","ENSG00000139734",-0.314407977162741,0.290947964248116,0.847293853245987,"N",-0.794112183056403,0.388073450545387,0.200266188122676,"N","DIAPH1","DIAPH3","others"
"76","choose","pair","ENSG00000168591","ENSG00000164897",-0.308383938882502,0.258543036796067,0.772172447282063,"N",-0.648633544325057,0.350396336580762,0.275696793440353,"N","TMUB2","TMUB1","others"
"77","choose","pair","ENSG00000100320","ENSG00000078328",0.0427723481434357,0.281797648960956,0.999999999999713,"N",-1.05486602131099,0.375102383343306,0.0508648858355283,"N","RBFOX2","RBFOX1","others"
"78","choose","pair","ENSG00000183856","ENSG00000145703",0.266053145073809,0.235442388240085,0.999999999999713,"N",-0.743645330225672,0.265573967278938,0.0514158785951931,"N","IQGAP3","IQGAP2","others"
"79","gi2","pair","ENSG00000105486","ENSG00000143799",-0.601511230894899,0.211723496943585,0.0540332218567351,"N",1.25016534765354,0.257082875047082,0.999999997646874,"N","LIG1","PARP1","others"
"80","choose","pair","ENSG00000100650","ENSG00000124193",-0.287829636904491,0.332111516759384,0.919558217119288,"N",-0.952890425391945,0.417014787937086,0.141954513690002,"N","SRSF5","SRSF6","others"
"81","choose","pair","ENSG00000115808","ENSG00000090372",-0.207017290481295,0.205622347979857,0.894428411383863,"N",-0.557922542423561,0.256779465327598,0.17269112337988,"N","STRN","STRN4","others"
"82","choose","pair","ENSG00000113763","ENSG00000107731",0.114998829247074,0.267941759549734,0.999999999999713,"N",-1.09862721286122,0.413705366991598,0.075708633831434,"N","UNC5A","UNC5B","others"
"83","choose","pair","ENSG00000092203","ENSG00000103460",0.520225858678139,0.377779205383635,0.999999999999713,"N",-1.82135950891812,0.694121239385116,0.0810798876897646,"N","TOX4","TOX3","others"
"84","choose","pair","ENSG00000065833","ENSG00000151376",0.284510640331004,0.148878851420418,0.999999999999713,"N",-0.514252614413696,0.198599429187484,0.0855237921079847,"N","ME1","ME3","others"
"85","choose","pair","ENSG00000073792","ENSG00000159217",-0.299028705668238,0.20362362042896,0.649798439529757,"N",-0.383211617442501,0.251881809917947,0.450614768081832,"N","IGF2BP2","IGF2BP1","others"
"86","choose","pair","ENSG00000162599","ENSG00000141905",0.158250035340122,0.217514087757319,0.999999999999713,"N",-0.704063231605663,0.27989021787755,0.103330996214717,"N","NFIA","NFIC","others"
"87","choose","pair","ENSG00000073756","ENSG00000095303",-0.387767430902072,0.22150686996053,0.446576211243436,"N",-0.305510607349807,0.295231081003248,0.661139478723556,"N","PTGS2","PTGS1","others"
"88","choose","pair","ENSG00000108984","ENSG00000034152",-0.360045960457179,0.140261304104,0.112705466179978,"N",0.0937804505238252,0.189136253889935,0.999999997646874,"N","MAP2K6","MAP2K3","others"
"89","choose","pair","ENSG00000055609","ENSG00000167548",0.277983268703727,0.247261679507943,0.999999999999713,"N",-0.90599607230648,0.369302562931447,0.117320475014966,"N","KMT2C","KMT2D","others"
"90","choose","pair","ENSG00000159592","ENSG00000062194",0.130420037939055,0.369714814884887,0.999999999999713,"N",-1.07722075393633,0.446002184634743,0.125293132917439,"N","GPBP1L1","GPBP1","others"
"91","choose","pair","ENSG00000213928","ENSG00000140968",-0.0546243751169093,0.237542517638689,0.999999999999713,"N",-0.797895658604244,0.333797143139062,0.128763431651563,"N","IRF9","IRF8","others"
"92","choose","pair","ENSG00000170967","ENSG00000197312",0.00483749835464575,0.295890648463208,0.999999999999713,"N",-0.945827022894142,0.399033674169518,0.133304682400492,"N","DDI1","DDI2","others"
"93","gi2","pair","ENSG00000141279","ENSG00000167900",-0.264482981173557,0.306959415003308,0.919558217119288,"N",-0.906566034335226,0.456100035495949,0.217232325424302,"N","NPEPPS","TK1","others"
"94","choose","pair","ENSG00000138668","ENSG00000197451",-0.0470984923709943,0.180226932676356,0.999999999999713,"N",-0.519601405610845,0.227110599619047,0.141954513690002,"N","HNRNPD","HNRNPAB","others"
"95","choose","pair","ENSG00000136068","ENSG00000128591",0.00290125662600316,0.23406484309562,0.999999999999713,"N",-0.789645103857652,0.343587305818655,0.141954513690002,"N","FLNB","FLNC","others"
"96","choose","pair","ENSG00000164440","ENSG00000084652",0.0877966590462289,0.722046973065755,0.999999999999713,"N",-1.72300372781075,0.749174323614213,0.141954513690002,"N","TXLNB","TXLNA","others"
"97","choose","pair","ENSG00000092847","ENSG00000123908",0.0999653067273736,0.215573283136596,0.999999999999713,"N",-0.753901343486042,0.324376980053172,0.141954513690002,"N","AGO1","AGO2","others"
"98","gi1","pair","ENSG00000142208","ENSG00000105221",0.703835535147864,0.204710468627785,0.999999999999713,"N",-0.603102021460808,0.264578675402443,0.141954513690002,"N","AKT1","AKT2","others"
"99","choose","pair","ENSG00000115520","ENSG00000135469",-0.46346133131811,0.250462407529115,0.411752371697332,"N",-0.253125063146355,0.333304141152949,0.736840953752665,"N","COQ10B","COQ10A","others"
"100","choose","pair","ENSG00000116704","ENSG00000130958",-0.548674813533763,0.230665208024075,0.167022467958935,"N",0.370189889183275,0.288903344276685,0.999999997646874,"N","SLC35D1","SLC35D2","others"
"101","choose","pair","ENSG00000126070","ENSG00000123908",0.208351779871976,0.2848669833329,0.999999999999713,"N",-0.979104117712186,0.447068217523198,0.170452917689319,"N","AGO3","AGO2","others"
"102","choose","pair","ENSG00000104177","ENSG00000099783",0.11227108742672,0.197890267588141,0.999999999999713,"N",-0.557513232708966,0.256159916458214,0.17269112337988,"N","MYEF2","HNRNPM","others"
"103","gi2","pair","ENSG00000135409","ENSG00000182866",0.245960844104116,0.225852777182511,0.999999999999713,"N",-0.634282740444252,0.295334028278313,0.178533288608624,"N","AMHR2","LCK","others"
"104","choose","pair","ENSG00000161405","ENSG00000185811",-0.423540934354096,0.277647869974458,0.603542579525185,"N",-0.499830244691223,0.400022622899514,0.577794791736205,"N","IKZF3","IKZF1","others"
"105","choose","pair","ENSG00000175445","ENSG00000101670",-0.0527088781636507,0.189360358674352,0.999999999999713,"N",-0.495230917273907,0.233363117906952,0.184831475242973,"N","LPL","LIPG","others"
"106","gi2","pair","ENSG00000070808","ENSG00000104936",0.42776444048528,0.262729991843916,0.999999999999713,"N",-0.699489576174233,0.329378100490289,0.184831475242973,"N","CAMK2A","DMPK","others"
"107","choose","pair","ENSG00000131788","ENSG00000033800",-0.307384645372025,0.228566227353526,0.687014673133425,"N",-0.509313819968006,0.365635149600682,0.504754949234881,"N","PIAS3","PIAS1","others"
"108","choose","pair","ENSG00000170537","ENSG00000167895",0.122158167633019,0.188296084152103,0.999999999999713,"N",-0.531938378354293,0.255218258856879,0.200071913915727,"N","TMC7","TMC8","others"
"109","choose","pair","ENSG00000181333","ENSG00000089472",-0.178958673003013,0.410123472278858,0.999999999999713,"N",-0.788071829172194,0.383203437656026,0.200266188122676,"N","HEPHL1","HEPH","others"
"110","choose","pair","ENSG00000153898","ENSG00000090674",-0.16494436427235,0.29562781983024,0.999999999999713,"N",-0.827989216986017,0.39903532972104,0.200266188122676,"N","MCOLN2","MCOLN1","others"
"111","choose","pair","ENSG00000184916","ENSG00000101384",-0.0762061504876043,0.152353200044403,0.999999999999713,"N",-0.464529577253208,0.22617454360312,0.200266188122676,"N","JAG2","JAG1","others"
"112","choose","pair","ENSG00000109381","ENSG00000102034",0.164299516601152,0.261189805573024,0.999999999999713,"N",-0.65950232495741,0.323616913269497,0.201218619739884,"N","ELF2","ELF4","others"
"113","choose","pair","ENSG00000184254","ENSG00000128918",-0.343608825317721,0.186584023308176,0.413098379136006,"N",-0.151129558631763,0.249343215971036,0.795011079788145,"N","ALDH1A3","ALDH1A2","others"
"114","choose","pair","ENSG00000023445","ENSG00000101966",-0.324795965192163,0.395907901905066,0.927195855821573,"N",-1.19475366244771,0.659534813063979,0.288158227420962,"N","BIRC3","XIAP","others"
"115","choose","pair","ENSG00000145248","ENSG00000125255",-0.0597611284769285,0.154375361703352,0.999999999999713,"N",-0.520146188810163,0.260278776962729,0.217232325424302,"N","SLC10A4","SLC10A2","others"
"116","choose","pair","ENSG00000146247","ENSG00000185658",0.0413413399607905,0.300240392961928,0.999999999999713,"N",-0.756038326269417,0.38086456099712,0.217232325424302,"N","PHIP","BRWD1","others"
"117","choose","pair","ENSG00000084652","ENSG00000086712",0.234061159834848,0.248545390925516,0.999999999999713,"N",-0.512949840884984,0.257846434731082,0.217232325424302,"N","TXLNA","TXLNG","others"
"118","gi2","pair","ENSG00000153922","ENSG00000104879",0.289519295449962,0.382460735437667,0.999999999999713,"N",-0.900089480760592,0.459399484263622,0.228046058122168,"N","CHD1","CKM","others"
"119","choose","pair","ENSG00000179456","ENSG00000185670",-0.261139692809193,0.185375989292194,0.669399732336907,"N",-0.292448080959581,0.236275070929157,0.578246649193884,"N","ZBTB18","ZBTB3","others"
"120","choose","pair","ENSG00000113580","ENSG00000169083",-0.384746490242551,0.185760447133512,0.31365698033676,"N",-0.0671058560924763,0.250304705757809,0.93679822997274,"N","NR3C1","AR","others"
"121","choose","pair","ENSG00000152642","ENSG00000167588",-0.213685135227069,0.292062524237302,0.973177448128918,"N",-0.686796832539636,0.372924967864246,0.277536031231963,"N","GPD1L","GPD1","others"
"122","choose","pair","ENSG00000214063","ENSG00000011105",-0.284441494192707,0.13035285743981,0.25423374368584,"N",0.0264355797688888,0.177706626699748,0.999999997646874,"N","TSPAN4","TSPAN9","others"
"123","choose","pair","ENSG00000095585","ENSG00000043462",-0.39477926465501,0.254699054577588,0.603542579525185,"N",-0.388937485553411,0.375028851784588,0.661139478723556,"N","BLNK","LCP2","others"
"124","choose","pair","ENSG00000100644","ENSG00000124440",-0.0393056396780721,0.327930810502675,0.999999999999713,"N",-0.790605253803158,0.42031227017755,0.269876731681601,"N","HIF1A","HIF3A","others"
"125","choose","pair","ENSG00000168092","ENSG00000079462",0.23330670716176,0.344411460361484,0.999999999999713,"N",-0.799898226969304,0.429022177681105,0.273711622331825,"N","PAFAH1B2","PAFAH1B3","others"
"126","choose","pair","ENSG00000136144","ENSG00000136161",-0.00815454967424489,0.248519563333094,0.999999999999713,"N",-0.605514960090926,0.326560646685738,0.275696793440353,"N","RCBTB1","RCBTB2","others"
"127","choose","pair","ENSG00000198837","ENSG00000174485",0.377562900197952,0.214609836645973,0.999999999999713,"N",-0.54168351300382,0.294676308687855,0.277536031231963,"N","DENND4B","DENND4A","others"
"128","choose","pair","ENSG00000114861","ENSG00000128573",-0.52947642166567,0.268534273495764,0.340521962959333,"N",-0.0655295876059393,0.323429100902865,0.94437089747379,"N","FOXP1","FOXP2","others"
"129","choose","pair","ENSG00000153404","ENSG00000165801",0.0510863095515701,0.273547672619044,0.999999999999713,"N",-0.679227036033142,0.374272898811063,0.288158227420962,"N","PLEKHG4B","ARHGEF40","others"
"130","choose","pair","ENSG00000198643","ENSG00000071889",-0.56825718991424,0.288290375884365,0.340521962959333,"N",-0.0675514777033208,0.354481260219679,0.952174806999701,"N","FAM3D","FAM3A","others"
"131","choose","pair","ENSG00000161638","ENSG00000005961",0.424377098730143,0.16383939757099,0.999999999999713,"N",-0.383960542521758,0.215287573627625,0.299995185753803,"N","ITGA5","ITGA2B","others"
"132","choose","pair","ENSG00000104863","ENSG00000148943",-0.517487483044624,0.248747193795664,0.313376994038801,"N",0.145352414766857,0.293233772360562,0.999999997646874,"N","LIN7B","LIN7C","others"
"133","choose","pair","ENSG00000135766","ENSG00000269858",0.278695374223492,0.159062503345174,0.999999999999713,"N",-0.466579199753792,0.266883614893718,0.32042662072297,"N","EGLN1","EGLN2","others"
"134","choose","pair","ENSG00000112893","ENSG00000196547",-0.445487011119178,0.325201885603617,0.685639675068239,"N",-0.390031566367702,0.352387595617127,0.638524708742994,"N","MAN2A1","MAN2A2","others"
"135","choose","pair","ENSG00000120738","ENSG00000122877",-0.309030624872728,0.294883591806614,0.87148444250795,"N",-0.536469584779389,0.35872488044076,0.456246424499891,"N","EGR1","EGR2","others"
"136","choose","pair","ENSG00000077044","ENSG00000102780",0.292864956182491,0.228919662596344,0.999999999999713,"N",-0.498857681874164,0.288434201821669,0.33010536517131,"N","DGKD","DGKH","others"
"137","gi1","pair","ENSG00000148218","ENSG00000105220",-0.41078003539557,0.309053870923279,0.69970370227859,"N",-0.366630258145744,0.342853473321984,0.638524708742994,"N","ALAD","GPI","others"
"138","choose","pair","ENSG00000146729","ENSG00000184117",-0.676009697166988,0.341310736189358,0.340521962959333,"N",0.0193632505968471,0.463295450714692,0.999999997646874,"N","GBAS","NIPSNAP1","others"
"139","choose","pair","ENSG00000143499","ENSG00000115593",-0.523836328947881,0.261454969277156,0.340521962959333,"N",0.285025184472459,0.328262915599419,0.999999997646874,"N","SMYD2","SMYD1","others"
"140","choose","pair","ENSG00000111785","ENSG00000177963",-0.312333266666606,0.156974954269464,0.340521962959333,"N",0.148929808066414,0.197285232759587,0.999999997646874,"N","RIC8B","RIC8A","others"
"141","choose","pair","ENSG00000111713","ENSG00000104812",-0.136500217259754,0.140005221426465,0.895073729797429,"N",-0.277688511306539,0.184363629216045,0.450857604289647,"N","GYS2","GYS1","others"
"142","choose","pair","ENSG00000144407","ENSG00000160801",-0.36759812394273,0.230331517170006,0.574149088106568,"N",-0.185572855543223,0.293266560144149,0.784166847590817,"N","PTH2R","PTH1R","others"
"143","choose","pair","ENSG00000081189","ENSG00000068305",0.13392498770363,0.224424842022429,0.999999999999713,"N",-0.438802854904641,0.261252677120831,0.363113641338117,"N","MEF2C","MEF2A","others"
"144","choose","pair","ENSG00000205744","ENSG00000213047",-0.489623281349451,0.27157450627287,0.422376167949404,"N",-0.0800269401540825,0.359740362463682,0.940787589071963,"N","DENND1C","DENND1B","others"
"145","choose","pair","ENSG00000114378","ENSG00000106304",-0.141190046743571,0.16014831923831,0.919558217119288,"N",-0.326228614182144,0.210443729717936,0.445373259086314,"N","HYAL1","SPAM1","others"
"146","choose","pair","ENSG00000148358","ENSG00000125734",-0.185480627947677,0.24859262177319,0.973177448128918,"N",-0.500384762379413,0.309032055353532,0.399179262445788,"N","GPR107","GPR108","others"
"147","gi2","pair","ENSG00000164045","ENSG00000105851",0.221456141320399,0.39272745127326,0.999999999999713,"N",-0.660646890742642,0.397955055590927,0.374361158058709,"N","CDC25A","PIK3CG","others"
"148","choose","pair","ENSG00000144674","ENSG00000173230",-0.496176114051863,0.289365640836716,0.474581236358891,"N",-0.166965979837656,0.472224586392911,0.905706937594235,"N","GOLGA4","GOLGB1","others"
"149","choose","pair","ENSG00000163110","ENSG00000122367",-0.474153728830263,0.2508068439445,0.39272014429328,"N",0.157306717593295,0.316516950600302,0.999999997646874,"N","PDLIM5","LDB3","others"
"150","choose","pair","ENSG00000092607","ENSG00000112837",-0.447249637101109,0.270680431310873,0.533264279526469,"N",-0.184721351492431,0.400223660518188,0.861838601751151,"N","TBX15","TBX18","others"
"151","choose","pair","ENSG00000204311","ENSG00000105928",-0.330533591127794,0.23813003560897,0.682695901948516,"N",-0.295748404605959,0.344500156129439,0.721069815846479,"N","DFNB59","DFNA5","others"
"152","choose","pair","ENSG00000185043","ENSG00000141977",-0.560912485582013,0.30063737806169,0.404553586887055,"N",0.383694764621013,0.386619348437602,0.999999997646874,"N","CIB1","CIB3","others"
"153","gi2","pair","ENSG00000139567","ENSG00000135409",-0.0579635650044257,0.189998424546319,0.999999999999713,"N",-0.426677738663398,0.266612431514367,0.410689463168223,"N","ACVRL1","AMHR2","others"
"154","choose","pair","ENSG00000120910","ENSG00000138814",-0.361751773470673,0.199577179159876,0.419915733303503,"N",0.257857876337257,0.258391851863087,0.999999997646874,"N","PPP3CC","PPP3CA","others"
"155","gi2","pair","ENSG00000100823","ENSG00000143799",-0.099643668104348,0.258333022952951,0.999999999999713,"N",-0.401084047309458,0.255142440981491,0.430592627301017,"N","APEX1","PARP1","others"
"156","choose","pair","ENSG00000065675","ENSG00000163932",-0.34508281352375,0.197118488631097,0.446576211243436,"N",0.234597689660703,0.281063340311648,0.999999997646874,"N","PRKCQ","PRKCD","others"
"157","gi2","pair","ENSG00000068078","ENSG00000115138",-0.315348926833204,0.178676522262154,0.446576211243436,"N",0.409963350922806,0.254659600943085,0.999999997646874,"N","FGFR3","POMC","others"
"158","gi2","pair","ENSG00000100033","ENSG00000128311",-0.178341545874544,0.325905299704766,0.999999999999713,"N",-0.624064490858702,0.411726357467261,0.450614768081832,"N","PRODH","TST","others"
"159","choose","pair","ENSG00000104723","ENSG00000102158",0.00735212402201463,0.227060979795952,0.999999999999713,"N",-0.538238285239559,0.353992989022465,0.450614768081832,"N","TUSC3","MAGT1","others"
"160","gi2","pair","ENSG00000182866","ENSG00000107968",0.0230800577474523,0.182488781137945,0.999999999999713,"N",-0.350065021986916,0.229940969666822,0.450614768081832,"N","LCK","MAP3K8","others"
"161","gi2","pair","ENSG00000100823","ENSG00000253729",0.219683167059763,0.164434366648959,0.999999999999713,"N",-0.334345251992125,0.217732647838818,0.450614768081832,"N","APEX1","PRKDC","others"
"162","choose","pair","ENSG00000204138","ENSG00000112419",0.559356570825437,0.294980652879093,0.999999999999713,"N",-0.663311915393126,0.436960748727406,0.450614768081832,"N","PHACTR4","PHACTR2","others"
"163","choose","pair","ENSG00000131389","ENSG00000010379",0.285404833919289,0.19821742257534,0.999999999999713,"N",-0.417135579126398,0.276493809461184,0.450857604289647,"N","SLC6A6","SLC6A13","others"
"164","choose","pair","ENSG00000100596","ENSG00000172296",-0.0736567990273029,0.183496750324413,0.999999999999713,"N",-0.40999574689516,0.276445125257697,0.459159192123177,"N","SPTLC2","SPTLC3","others"
"165","choose","pair","ENSG00000110880","ENSG00000167549",0.186958800653123,0.2431613969561,0.999999999999713,"N",-0.560148403554478,0.377648665409861,0.459159192123177,"N","CORO1C","CORO6","others"
"166","choose","pair","ENSG00000154227","ENSG00000143418",-0.00267451656154649,0.339182593053773,0.999999999999713,"N",-0.506548561276082,0.346149796055602,0.459310977800048,"N","CERS3","CERS2","others"
"167","choose","pair","ENSG00000163625","ENSG00000128815",0.0106343484373466,0.281205081245311,0.999999999999713,"N",-0.54647258561104,0.372664620619963,0.459310977800048,"N","WDFY3","WDFY4","others"
"168","choose","pair","ENSG00000110931","ENSG00000004660",0.233651787366078,0.176300531563594,0.999999999999713,"N",-0.336281782897345,0.230219478478,0.459310977800048,"N","CAMKK2","CAMKK1","others"
"169","choose","pair","ENSG00000166532","ENSG00000177181",0.694922566748853,0.337668370941555,0.999999999999713,"N",-0.683048117989971,0.462236896592259,0.459310977800048,"N","RIMKLB","RIMKLA","others"
"170","choose","pair","ENSG00000143674","ENSG00000130758",-0.200293431096163,0.162146626136824,0.751345244500139,"N",-0.146828349974726,0.170472466224019,0.721069815846479,"N","MLK4","MAP3K10","others"
"171","choose","pair","ENSG00000172164","ENSG00000101400",-0.185327639604261,0.191134562125302,0.895073729797429,"N",-0.422155689660063,0.34153525708166,0.578246649193884,"N","SNTB1","SNTA1","others"
"172","choose","pair","ENSG00000083857","ENSG00000086570",-0.0802165108827966,0.363664416634912,0.999999999999713,"N",-0.68783956182889,0.478085960208834,0.474885724837016,"N","FAT1","FAT2","others"
